synthetic_claim_id,batch_index,seed,s_true,n_cells,successes,failures,s_hat,ci_low,ci_high,ci_contains_s_true,tau,true_tau_class,decision,reporting_status
cal_n30_s099_0128,1829,42,0.99,30,29,1,0.9666666666666667,0.8332960900859084,0.9940914096183876,True,0.95,Sustained,inconclusive,Unresolved
cal_n30_s099_0129,1830,42,0.99,30,30,0,1.0,0.8864866068260314,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n30_s099_0130,1831,42,0.99,30,30,0,1.0,0.8864866068260314,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n30_s099_0131,1832,42,0.99,30,29,1,0.9666666666666667,0.8332960900859084,0.9940914096183876,True,0.95,Sustained,inconclusive,Unresolved
cal_n30_s099_0132,1833,42,0.99,30,30,0,1.0,0.8864866068260314,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n30_s099_0133,1834,42,0.99,30,30,0,1.0,0.8864866068260314,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n30_s099_0134,1835,42,0.99,30,30,0,1.0,0.8864866068260314,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n30_s099_0135,1836,42,0.99,30,30,0,1.0,0.8864866068260314,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n30_s099_0136,1837,42,0.99,30,30,0,1.0,0.8864866068260314,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n30_s099_0137,1838,42,0.99,30,30,0,1.0,0.8864866068260314,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n30_s099_0138,1839,42,0.99,30,29,1,0.9666666666666667,0.8332960900859084,0.9940914096183876,True,0.95,Sustained,inconclusive,Unresolved
cal_n30_s099_0139,1840,42,0.99,30,30,0,1.0,0.8864866068260314,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n30_s099_0140,1841,42,0.99,30,30,0,1.0,0.8864866068260314,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n30_s099_0141,1842,42,0.99,30,30,0,1.0,0.8864866068260314,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n30_s099_0142,1843,42,0.99,30,30,0,1.0,0.8864866068260314,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n30_s099_0143,1844,42,0.99,30,29,1,0.9666666666666667,0.8332960900859084,0.9940914096183876,True,0.95,Sustained,inconclusive,Unresolved
cal_n30_s099_0144,1845,42,0.99,30,30,0,1.0,0.8864866068260314,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n30_s099_0145,1846,42,0.99,30,30,0,1.0,0.8864866068260314,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n30_s099_0146,1847,42,0.99,30,30,0,1.0,0.8864866068260314,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n30_s099_0147,1848,42,0.99,30,30,0,1.0,0.8864866068260314,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n30_s099_0148,1849,42,0.99,30,30,0,1.0,0.8864866068260314,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n30_s099_0149,1850,42,0.99,30,29,1,0.9666666666666667,0.8332960900859084,0.9940914096183876,True,0.95,Sustained,inconclusive,Unresolved
cal_n30_s099_0150,1851,42,0.99,30,30,0,1.0,0.8864866068260314,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n30_s099_0151,1852,42,0.99,30,29,1,0.9666666666666667,0.8332960900859084,0.9940914096183876,True,0.95,Sustained,inconclusive,Unresolved
cal_n30_s099_0152,1853,42,0.99,30,30,0,1.0,0.8864866068260314,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n30_s099_0153,1854,42,0.99,30,29,1,0.9666666666666667,0.8332960900859084,0.9940914096183876,True,0.95,Sustained,inconclusive,Unresolved
cal_n30_s099_0154,1855,42,0.99,30,29,1,0.9666666666666667,0.8332960900859084,0.9940914096183876,True,0.95,Sustained,inconclusive,Unresolved
cal_n30_s099_0155,1856,42,0.99,30,27,3,0.9,0.7437891742081593,0.9654001112526658,False,0.95,Sustained,inconclusive,Unresolved
cal_n30_s099_0156,1857,42,0.99,30,30,0,1.0,0.8864866068260314,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n30_s099_0157,1858,42,0.99,30,30,0,1.0,0.8864866068260314,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n30_s099_0158,1859,42,0.99,30,30,0,1.0,0.8864866068260314,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n30_s099_0159,1860,42,0.99,30,30,0,1.0,0.8864866068260314,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n30_s099_0160,1861,42,0.99,30,30,0,1.0,0.8864866068260314,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n30_s099_0161,1862,42,0.99,30,28,2,0.9333333333333333,0.7867654163738309,0.9815229762087296,False,0.95,Sustained,inconclusive,Unresolved
cal_n30_s099_0162,1863,42,0.99,30,28,2,0.9333333333333333,0.7867654163738309,0.9815229762087296,False,0.95,Sustained,inconclusive,Unresolved
cal_n30_s099_0163,1864,42,0.99,30,30,0,1.0,0.8864866068260314,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n30_s099_0164,1865,42,0.99,30,30,0,1.0,0.8864866068260314,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n30_s099_0165,1866,42,0.99,30,29,1,0.9666666666666667,0.8332960900859084,0.9940914096183876,True,0.95,Sustained,inconclusive,Unresolved
cal_n30_s099_0166,1867,42,0.99,30,29,1,0.9666666666666667,0.8332960900859084,0.9940914096183876,True,0.95,Sustained,inconclusive,Unresolved
cal_n30_s099_0167,1868,42,0.99,30,30,0,1.0,0.8864866068260314,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n30_s099_0168,1869,42,0.99,30,30,0,1.0,0.8864866068260314,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n30_s099_0169,1870,42,0.99,30,29,1,0.9666666666666667,0.8332960900859084,0.9940914096183876,True,0.95,Sustained,inconclusive,Unresolved
cal_n30_s099_0170,1871,42,0.99,30,30,0,1.0,0.8864866068260314,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n30_s099_0171,1872,42,0.99,30,30,0,1.0,0.8864866068260314,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n30_s099_0172,1873,42,0.99,30,28,2,0.9333333333333333,0.7867654163738309,0.9815229762087296,False,0.95,Sustained,inconclusive,Unresolved
cal_n30_s099_0173,1874,42,0.99,30,28,2,0.9333333333333333,0.7867654163738309,0.9815229762087296,False,0.95,Sustained,inconclusive,Unresolved
cal_n30_s099_0174,1875,42,0.99,30,29,1,0.9666666666666667,0.8332960900859084,0.9940914096183876,True,0.95,Sustained,inconclusive,Unresolved
cal_n30_s099_0175,1876,42,0.99,30,29,1,0.9666666666666667,0.8332960900859084,0.9940914096183876,True,0.95,Sustained,inconclusive,Unresolved
cal_n30_s099_0176,1877,42,0.99,30,30,0,1.0,0.8864866068260314,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n30_s099_0177,1878,42,0.99,30,30,0,1.0,0.8864866068260314,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n30_s099_0178,1879,42,0.99,30,30,0,1.0,0.8864866068260314,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n30_s099_0179,1880,42,0.99,30,30,0,1.0,0.8864866068260314,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n30_s099_0180,1881,42,0.99,30,30,0,1.0,0.8864866068260314,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n30_s099_0181,1882,42,0.99,30,30,0,1.0,0.8864866068260314,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n30_s099_0182,1883,42,0.99,30,30,0,1.0,0.8864866068260314,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n30_s099_0183,1884,42,0.99,30,29,1,0.9666666666666667,0.8332960900859084,0.9940914096183876,True,0.95,Sustained,inconclusive,Unresolved
cal_n30_s099_0184,1885,42,0.99,30,30,0,1.0,0.8864866068260314,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n30_s099_0185,1886,42,0.99,30,30,0,1.0,0.8864866068260314,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n30_s099_0186,1887,42,0.99,30,30,0,1.0,0.8864866068260314,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n30_s099_0187,1888,42,0.99,30,30,0,1.0,0.8864866068260314,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n30_s099_0188,1889,42,0.99,30,29,1,0.9666666666666667,0.8332960900859084,0.9940914096183876,True,0.95,Sustained,inconclusive,Unresolved
cal_n30_s099_0189,1890,42,0.99,30,30,0,1.0,0.8864866068260314,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n30_s099_0190,1891,42,0.99,30,30,0,1.0,0.8864866068260314,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n30_s099_0191,1892,42,0.99,30,29,1,0.9666666666666667,0.8332960900859084,0.9940914096183876,True,0.95,Sustained,inconclusive,Unresolved
cal_n30_s099_0192,1893,42,0.99,30,30,0,1.0,0.8864866068260314,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n30_s099_0193,1894,42,0.99,30,30,0,1.0,0.8864866068260314,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n30_s099_0194,1895,42,0.99,30,30,0,1.0,0.8864866068260314,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n30_s099_0195,1896,42,0.99,30,30,0,1.0,0.8864866068260314,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n30_s099_0196,1897,42,0.99,30,30,0,1.0,0.8864866068260314,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n30_s099_0197,1898,42,0.99,30,30,0,1.0,0.8864866068260314,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n30_s099_0198,1899,42,0.99,30,30,0,1.0,0.8864866068260314,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n30_s099_0199,1900,42,0.99,30,30,0,1.0,0.8864866068260314,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n30_s10_0000,1901,42,1.0,30,30,0,1.0,0.8864866068260314,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n30_s10_0001,1902,42,1.0,30,30,0,1.0,0.8864866068260314,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n30_s10_0002,1903,42,1.0,30,30,0,1.0,0.8864866068260314,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n30_s10_0003,1904,42,1.0,30,30,0,1.0,0.8864866068260314,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n30_s10_0004,1905,42,1.0,30,30,0,1.0,0.8864866068260314,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n30_s10_0005,1906,42,1.0,30,30,0,1.0,0.8864866068260314,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n30_s10_0006,1907,42,1.0,30,30,0,1.0,0.8864866068260314,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n30_s10_0007,1908,42,1.0,30,30,0,1.0,0.8864866068260314,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n30_s10_0008,1909,42,1.0,30,30,0,1.0,0.8864866068260314,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n30_s10_0009,1910,42,1.0,30,30,0,1.0,0.8864866068260314,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n30_s10_0010,1911,42,1.0,30,30,0,1.0,0.8864866068260314,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n30_s10_0011,1912,42,1.0,30,30,0,1.0,0.8864866068260314,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n30_s10_0012,1913,42,1.0,30,30,0,1.0,0.8864866068260314,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n30_s10_0013,1914,42,1.0,30,30,0,1.0,0.8864866068260314,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n30_s10_0014,1915,42,1.0,30,30,0,1.0,0.8864866068260314,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n30_s10_0015,1916,42,1.0,30,30,0,1.0,0.8864866068260314,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n30_s10_0016,1917,42,1.0,30,30,0,1.0,0.8864866068260314,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n30_s10_0017,1918,42,1.0,30,30,0,1.0,0.8864866068260314,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n30_s10_0018,1919,42,1.0,30,30,0,1.0,0.8864866068260314,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n30_s10_0019,1920,42,1.0,30,30,0,1.0,0.8864866068260314,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n30_s10_0020,1921,42,1.0,30,30,0,1.0,0.8864866068260314,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n30_s10_0021,1922,42,1.0,30,30,0,1.0,0.8864866068260314,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n30_s10_0022,1923,42,1.0,30,30,0,1.0,0.8864866068260314,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n30_s10_0023,1924,42,1.0,30,30,0,1.0,0.8864866068260314,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n30_s10_0024,1925,42,1.0,30,30,0,1.0,0.8864866068260314,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n30_s10_0025,1926,42,1.0,30,30,0,1.0,0.8864866068260314,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n30_s10_0026,1927,42,1.0,30,30,0,1.0,0.8864866068260314,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n30_s10_0027,1928,42,1.0,30,30,0,1.0,0.8864866068260314,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n30_s10_0028,1929,42,1.0,30,30,0,1.0,0.8864866068260314,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n30_s10_0029,1930,42,1.0,30,30,0,1.0,0.8864866068260314,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n30_s10_0030,1931,42,1.0,30,30,0,1.0,0.8864866068260314,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n30_s10_0031,1932,42,1.0,30,30,0,1.0,0.8864866068260314,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n30_s10_0032,1933,42,1.0,30,30,0,1.0,0.8864866068260314,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n30_s10_0033,1934,42,1.0,30,30,0,1.0,0.8864866068260314,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n30_s10_0034,1935,42,1.0,30,30,0,1.0,0.8864866068260314,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n30_s10_0035,1936,42,1.0,30,30,0,1.0,0.8864866068260314,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n30_s10_0036,1937,42,1.0,30,30,0,1.0,0.8864866068260314,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n30_s10_0037,1938,42,1.0,30,30,0,1.0,0.8864866068260314,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n30_s10_0038,1939,42,1.0,30,30,0,1.0,0.8864866068260314,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n30_s10_0039,1940,42,1.0,30,30,0,1.0,0.8864866068260314,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n30_s10_0040,1941,42,1.0,30,30,0,1.0,0.8864866068260314,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n30_s10_0041,1942,42,1.0,30,30,0,1.0,0.8864866068260314,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n30_s10_0042,1943,42,1.0,30,30,0,1.0,0.8864866068260314,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n30_s10_0043,1944,42,1.0,30,30,0,1.0,0.8864866068260314,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n30_s10_0044,1945,42,1.0,30,30,0,1.0,0.8864866068260314,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n30_s10_0045,1946,42,1.0,30,30,0,1.0,0.8864866068260314,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n30_s10_0046,1947,42,1.0,30,30,0,1.0,0.8864866068260314,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n30_s10_0047,1948,42,1.0,30,30,0,1.0,0.8864866068260314,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n30_s10_0048,1949,42,1.0,30,30,0,1.0,0.8864866068260314,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n30_s10_0049,1950,42,1.0,30,30,0,1.0,0.8864866068260314,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n30_s10_0050,1951,42,1.0,30,30,0,1.0,0.8864866068260314,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n30_s10_0051,1952,42,1.0,30,30,0,1.0,0.8864866068260314,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n30_s10_0052,1953,42,1.0,30,30,0,1.0,0.8864866068260314,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n30_s10_0053,1954,42,1.0,30,30,0,1.0,0.8864866068260314,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n30_s10_0054,1955,42,1.0,30,30,0,1.0,0.8864866068260314,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n30_s10_0055,1956,42,1.0,30,30,0,1.0,0.8864866068260314,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n30_s10_0056,1957,42,1.0,30,30,0,1.0,0.8864866068260314,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n30_s10_0057,1958,42,1.0,30,30,0,1.0,0.8864866068260314,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n30_s10_0058,1959,42,1.0,30,30,0,1.0,0.8864866068260314,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n30_s10_0059,1960,42,1.0,30,30,0,1.0,0.8864866068260314,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n30_s10_0060,1961,42,1.0,30,30,0,1.0,0.8864866068260314,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n30_s10_0061,1962,42,1.0,30,30,0,1.0,0.8864866068260314,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n30_s10_0062,1963,42,1.0,30,30,0,1.0,0.8864866068260314,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n30_s10_0063,1964,42,1.0,30,30,0,1.0,0.8864866068260314,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n30_s10_0064,1965,42,1.0,30,30,0,1.0,0.8864866068260314,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n30_s10_0065,1966,42,1.0,30,30,0,1.0,0.8864866068260314,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n30_s10_0066,1967,42,1.0,30,30,0,1.0,0.8864866068260314,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n30_s10_0067,1968,42,1.0,30,30,0,1.0,0.8864866068260314,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n30_s10_0068,1969,42,1.0,30,30,0,1.0,0.8864866068260314,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n30_s10_0069,1970,42,1.0,30,30,0,1.0,0.8864866068260314,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n30_s10_0070,1971,42,1.0,30,30,0,1.0,0.8864866068260314,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n30_s10_0071,1972,42,1.0,30,30,0,1.0,0.8864866068260314,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n30_s10_0072,1973,42,1.0,30,30,0,1.0,0.8864866068260314,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n30_s10_0073,1974,42,1.0,30,30,0,1.0,0.8864866068260314,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n30_s10_0074,1975,42,1.0,30,30,0,1.0,0.8864866068260314,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n30_s10_0075,1976,42,1.0,30,30,0,1.0,0.8864866068260314,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n30_s10_0076,1977,42,1.0,30,30,0,1.0,0.8864866068260314,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n30_s10_0077,1978,42,1.0,30,30,0,1.0,0.8864866068260314,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n30_s10_0078,1979,42,1.0,30,30,0,1.0,0.8864866068260314,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n30_s10_0079,1980,42,1.0,30,30,0,1.0,0.8864866068260314,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n30_s10_0080,1981,42,1.0,30,30,0,1.0,0.8864866068260314,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n30_s10_0081,1982,42,1.0,30,30,0,1.0,0.8864866068260314,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n30_s10_0082,1983,42,1.0,30,30,0,1.0,0.8864866068260314,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n30_s10_0083,1984,42,1.0,30,30,0,1.0,0.8864866068260314,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n30_s10_0084,1985,42,1.0,30,30,0,1.0,0.8864866068260314,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n30_s10_0085,1986,42,1.0,30,30,0,1.0,0.8864866068260314,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n30_s10_0086,1987,42,1.0,30,30,0,1.0,0.8864866068260314,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n30_s10_0087,1988,42,1.0,30,30,0,1.0,0.8864866068260314,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n30_s10_0088,1989,42,1.0,30,30,0,1.0,0.8864866068260314,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n30_s10_0089,1990,42,1.0,30,30,0,1.0,0.8864866068260314,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n30_s10_0090,1991,42,1.0,30,30,0,1.0,0.8864866068260314,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n30_s10_0091,1992,42,1.0,30,30,0,1.0,0.8864866068260314,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n30_s10_0092,1993,42,1.0,30,30,0,1.0,0.8864866068260314,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n30_s10_0093,1994,42,1.0,30,30,0,1.0,0.8864866068260314,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n30_s10_0094,1995,42,1.0,30,30,0,1.0,0.8864866068260314,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n30_s10_0095,1996,42,1.0,30,30,0,1.0,0.8864866068260314,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n30_s10_0096,1997,42,1.0,30,30,0,1.0,0.8864866068260314,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n30_s10_0097,1998,42,1.0,30,30,0,1.0,0.8864866068260314,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n30_s10_0098,1999,42,1.0,30,30,0,1.0,0.8864866068260314,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n30_s10_0099,2000,42,1.0,30,30,0,1.0,0.8864866068260314,1.0,True,0.95,Sustained,inconclusive,Unresolved
cal_n100_s05_0000,2001,42,0.5,100,58,42,0.58,0.4820648670304296,0.6720161732564526,True,0.95,BelowTau,unstable,Reversed
cal_n100_s05_0001,2002,42,0.5,100,60,40,0.6,0.5020025867910618,0.6905987135675411,False,0.95,BelowTau,unstable,Reversed
cal_n100_s05_0002,2003,42,0.5,100,45,55,0.45,0.35614537979511984,0.5475539700255786,True,0.95,BelowTau,unstable,Reversed
cal_n100_s05_0003,2004,42,0.5,100,43,57,0.43,0.3373329852411011,0.5278461045078767,True,0.95,BelowTau,unstable,Reversed
cal_n100_s05_0004,2005,42,0.5,100,47,53,0.47,0.37510817959341275,0.5671114302990063,True,0.95,BelowTau,unstable,Reversed
cal_n100_s05_0005,2006,42,0.5,100,48,52,0.48,0.384645517580519,0.5768342223477603,True,0.95,BelowTau,unstable,Reversed
cal_n100_s05_0006,2007,42,0.5,100,49,51,0.49,0.3942199893044114,0.5865198806597283,True,0.95,BelowTau,unstable,Reversed
cal_n100_s05_0007,2008,42,0.5,100,53,47,0.53,0.43288856970099365,0.6248918204065872,True,0.95,BelowTau,unstable,Reversed
cal_n100_s05_0008,2009,42,0.5,100,55,45,0.55,0.4524460299744214,0.6438546202048802,True,0.95,BelowTau,unstable,Reversed
cal_n100_s05_0009,2010,42,0.5,100,48,52,0.48,0.384645517580519,0.5768342223477603,True,0.95,BelowTau,unstable,Reversed
cal_n100_s05_0010,2011,42,0.5,100,42,58,0.42,0.3279838267435473,0.5179351329695703,True,0.95,BelowTau,unstable,Reversed
cal_n100_s05_0011,2012,42,0.5,100,46,54,0.46,0.36560808309024106,0.5573513967663177,True,0.95,BelowTau,unstable,Reversed
cal_n100_s05_0012,2013,42,0.5,100,53,47,0.53,0.43288856970099365,0.6248918204065872,True,0.95,BelowTau,unstable,Reversed
cal_n100_s05_0013,2014,42,0.5,100,45,55,0.45,0.35614537979511984,0.5475539700255786,True,0.95,BelowTau,unstable,Reversed
